uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,3
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,2
GO,PNEUMONIA,DOMICILIO,"> 100",F,4
GO,PNEUMONIA,DOMICILIO,"> 100",M,1
GO,PNEUMONIA,HOSPITAL,"> 100",F,23
GO,PNEUMONIA,HOSPITAL,"> 100",M,12
GO,PNEUMONIA,IGNORADO,"> 100",M,1
GO,PNEUMONIA,OUTRO,"> 100",F,2
GO,PNEUMONIA,OUTRO,"> 100",M,1
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,4
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
GO,SEPTICEMIA,DOMICILIO,"> 100",M,1
GO,SEPTICEMIA,HOSPITAL,"> 100",F,14
GO,SEPTICEMIA,HOSPITAL,"> 100",M,7
MA,OUTRAS,DOMICILIO,"> 100",F,29
MA,OUTRAS,DOMICILIO,"> 100",M,16
MA,OUTRAS,HOSPITAL,"> 100",F,15
MA,OUTRAS,HOSPITAL,"> 100",M,7
MA,OUTRAS,OUTRO,"> 100",F,1
MA,OUTRAS,OUTRO,"> 100",M,1
MA,COVID,HOSPITAL,"> 100",M,1
MA,INDETERMINADA,DOMICILIO,"> 100",M,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,2
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,3
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,1
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,1
MA,PNEUMONIA,DOMICILIO,"> 100",F,8
MA,PNEUMONIA,DOMICILIO,"> 100",M,6
MA,PNEUMONIA,HOSPITAL,"> 100",F,8
MA,PNEUMONIA,HOSPITAL,"> 100",M,6
MA,SEPTICEMIA,HOSPITAL,"> 100",F,1
MA,SEPTICEMIA,HOSPITAL,"> 100",M,2
MG,OUTRAS,DOMICILIO,"> 100",F,173
MG,OUTRAS,DOMICILIO,"> 100",M,43
MG,OUTRAS,HOSPITAL,"> 100",F,101
MG,OUTRAS,HOSPITAL,"> 100",M,52
MG,OUTRAS,IGNORADO,"> 100",F,5
MG,OUTRAS,IGNORADO,"> 100",M,2
MG,OUTRAS,OUTRO,"> 100",F,6
MG,OUTRAS,OUTRO,"> 100",M,3
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,11
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,7
MG,OUTRAS,VIA_PUBLICA,"> 100",M,1
MG,COVID,DOMICILIO,"> 100",M,1
MG,COVID,HOSPITAL,"> 100",F,1
MG,COVID,HOSPITAL,"> 100",M,1
MG,COVID,OUTROS_SERVICOS_SAUDE,"> 100",M,1
MG,INDETERMINADA,DOMICILIO,"> 100",F,4
MG,INDETERMINADA,DOMICILIO,"> 100",M,2
MG,INDETERMINADA,HOSPITAL,"> 100",F,2
MG,INDETERMINADA,IGNORADO,"> 100",I,1
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,11
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,5
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,16
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,13
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",F,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,3
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,7
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,2
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"> 100",F,1
MG,PNEUMONIA,DOMICILIO,"> 100",F,25
MG,PNEUMONIA,DOMICILIO,"> 100",M,9
MG,PNEUMONIA,HOSPITAL,"> 100",F,129
MG,PNEUMONIA,HOSPITAL,"> 100",M,67
MG,PNEUMONIA,IGNORADO,"> 100",F,1
MG,PNEUMONIA,OUTRO,"> 100",F,2
MG,PNEUMONIA,OUTRO,"> 100",M,1
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,10
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,2
MG,PNEUMONIA,VIA_PUBLICA,"> 100",F,1
MG,SEPTICEMIA,DOMICILIO,"> 100",F,10
MG,SEPTICEMIA,DOMICILIO,"> 100",I,1
MG,SEPTICEMIA,DOMICILIO,"> 100",M,2
MG,SEPTICEMIA,HOSPITAL,"> 100",F,49
MG,SEPTICEMIA,HOSPITAL,"> 100",M,25
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,9
MG,SRAG,DOMICILIO,"> 100",F,1
MG,SRAG,HOSPITAL,"> 100",F,1
MG,SRAG,HOSPITAL,"> 100",M,1
MG,SRAG,OUTROS_SERVICOS_SAUDE,"> 100",M,1
MS,OUTRAS,DOMICILIO,"> 100",F,21
MS,OUTRAS,DOMICILIO,"> 100",M,3
MS,OUTRAS,HOSPITAL,"> 100",F,8
MS,OUTRAS,HOSPITAL,"> 100",M,2
MS,OUTRAS,OUTRO,"> 100",F,1
MS,INDETERMINADA,DOMICILIO,"> 100",F,1
MS,INDETERMINADA,DOMICILIO,"> 100",M,1
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,1
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,3
MS,PNEUMONIA,DOMICILIO,"> 100",F,2
MS,PNEUMONIA,HOSPITAL,"> 100",F,18
MS,PNEUMONIA,HOSPITAL,"> 100",M,5
MS,SEPTICEMIA,DOMICILIO,"> 100",F,1
MS,SEPTICEMIA,HOSPITAL,"> 100",F,3
MS,SEPTICEMIA,HOSPITAL,"> 100",M,3
MT,OUTRAS,DOMICILIO,"> 100",F,5
MT,OUTRAS,DOMICILIO,"> 100",M,4
MT,OUTRAS,HOSPITAL,"> 100",F,39
MT,OUTRAS,HOSPITAL,"> 100",M,47
MT,OUTRAS,IGNORADO,"> 100",F,3
MT,OUTRAS,IGNORADO,"> 100",M,5
MT,OUTRAS,OUTRO,"> 100",F,5
MT,OUTRAS,OUTRO,"> 100",M,13
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,1
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",F,1
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",M,1
MT,PNEUMONIA,DOMICILIO,"> 100",F,2
MT,PNEUMONIA,HOSPITAL,"> 100",F,5
MT,PNEUMONIA,HOSPITAL,"> 100",M,3
MT,PNEUMONIA,IGNORADO,"> 100",F,2
MT,PNEUMONIA,IGNORADO,"> 100",M,1
MT,PNEUMONIA,OUTRO,"> 100",F,1
MT,SEPTICEMIA,HOSPITAL,"> 100",F,1
PA,OUTRAS,DOMICILIO,"> 100",F,29
PA,OUTRAS,DOMICILIO,"> 100",M,13
PA,OUTRAS,HOSPITAL,"> 100",F,13
PA,OUTRAS,HOSPITAL,"> 100",M,12
PA,OUTRAS,IGNORADO,"> 100",M,1
PA,OUTRAS,OUTRO,"> 100",F,4
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,2
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,3
PA,OUTRAS,VIA_PUBLICA,"> 100",M,1
PA,COVID,DOMICILIO,"> 100",F,1
PA,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,1
PA,INDETERMINADA,DOMICILIO,"> 100",F,2
PA,INDETERMINADA,OUTRO,"> 100",M,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,5
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,10
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,2
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",M,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PA,PNEUMONIA,DOMICILIO,"> 100",F,11
PA,PNEUMONIA,DOMICILIO,"> 100",M,3
PA,PNEUMONIA,HOSPITAL,"> 100",F,28
PA,PNEUMONIA,HOSPITAL,"> 100",M,6
PA,PNEUMONIA,OUTRO,"> 100",F,1
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PA,SEPTICEMIA,DOMICILIO,"> 100",M,2
PA,SEPTICEMIA,HOSPITAL,"> 100",F,8
PA,SEPTICEMIA,HOSPITAL,"> 100",M,5
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
PA,SRAG,HOSPITAL,"> 100",M,1
PB,OUTRAS,DOMICILIO,"> 100",F,62
PB,OUTRAS,DOMICILIO,"> 100",M,37
PB,OUTRAS,HOSPITAL,"> 100",F,25
PB,OUTRAS,HOSPITAL,"> 100",M,13
PB,OUTRAS,OUTRO,"> 100",F,1
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PB,INDETERMINADA,DOMICILIO,"> 100",F,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,6
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,3
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,4
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,4
PB,PNEUMONIA,DOMICILIO,"> 100",F,13
PB,PNEUMONIA,DOMICILIO,"> 100",M,2
PB,PNEUMONIA,HOSPITAL,"> 100",F,29
PB,PNEUMONIA,HOSPITAL,"> 100",M,14
PB,PNEUMONIA,OUTRO,"> 100",F,1
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,3
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,4
PB,SEPTICEMIA,DOMICILIO,"> 100",F,4
PB,SEPTICEMIA,DOMICILIO,"> 100",M,3
PB,SEPTICEMIA,HOSPITAL,"> 100",F,14
PB,SEPTICEMIA,HOSPITAL,"> 100",M,8
PB,SEPTICEMIA,OUTRO,"> 100",M,1
PE,OUTRAS,DOMICILIO,"> 100",F,89
PE,OUTRAS,DOMICILIO,"> 100",M,36
PE,OUTRAS,HOSPITAL,"> 100",F,44
PE,OUTRAS,HOSPITAL,"> 100",M,14
PE,OUTRAS,OUTRO,"> 100",F,1
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,1
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PE,OUTRAS,VIA_PUBLICA,"> 100",F,1
PE,COVID,HOSPITAL,"> 100",M,1
PE,INDETERMINADA,DOMICILIO,"> 100",F,2
PE,INDETERMINADA,DOMICILIO,"> 100",M,3
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,9
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,4
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,18
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,3
PE,PNEUMONIA,DOMICILIO,"> 100",F,25
PE,PNEUMONIA,DOMICILIO,"> 100",M,8
PE,PNEUMONIA,HOSPITAL,"> 100",F,29
PE,PNEUMONIA,HOSPITAL,"> 100",M,9
PE,PNEUMONIA,OUTRO,"> 100",F,3
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,2
PE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,2
PE,SEPTICEMIA,DOMICILIO,"> 100",F,8
PE,SEPTICEMIA,DOMICILIO,"> 100",M,7
PE,SEPTICEMIA,HOSPITAL,"> 100",F,44
PE,SEPTICEMIA,HOSPITAL,"> 100",M,16
PE,SEPTICEMIA,OUTRO,"> 100",F,1
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,2
PE,SRAG,DOMICILIO,"> 100",M,1
PI,OUTRAS,DOMICILIO,"> 100",F,23
PI,OUTRAS,DOMICILIO,"> 100",M,10
PI,OUTRAS,HOSPITAL,"> 100",F,9
PI,OUTRAS,OUTRO,"> 100",F,1
PI,COVID,HOSPITAL,"> 100",M,1
PI,INDETERMINADA,DOMICILIO,"> 100",M,1
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,2
PI,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,3
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,3
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,3
PI,PNEUMONIA,DOMICILIO,"> 100",F,3
PI,PNEUMONIA,HOSPITAL,"> 100",F,6
PI,PNEUMONIA,HOSPITAL,"> 100",M,4
PI,PNEUMONIA,OUTRO,"> 100",M,1
PI,SEPTICEMIA,DOMICILIO,"> 100",F,2
PI,SEPTICEMIA,HOSPITAL,"> 100",F,2
PI,SRAG,HOSPITAL,"> 100",F,1
PR,OUTRAS,DOMICILIO,"> 100",F,61
PR,OUTRAS,DOMICILIO,"> 100",M,25
PR,OUTRAS,HOSPITAL,"> 100",F,26
PR,OUTRAS,HOSPITAL,"> 100",M,16
PR,OUTRAS,OUTRO,"> 100",F,4
PR,OUTRAS,OUTRO,"> 100",M,3
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,6
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
PR,OUTRAS,VIA_PUBLICA,"> 100",M,1
PR,COVID,HOSPITAL,"> 100",F,1
PR,INDETERMINADA,DOMICILIO,"> 100",F,3
PR,INDETERMINADA,DOMICILIO,"> 100",M,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,6
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,2
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,8
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,2
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,1
PR,PNEUMONIA,DOMICILIO,"> 100",F,3
PR,PNEUMONIA,DOMICILIO,"> 100",M,1
PR,PNEUMONIA,HOSPITAL,"> 100",F,39
PR,PNEUMONIA,HOSPITAL,"> 100",M,13
PR,PNEUMONIA,OUTRO,"> 100",F,1
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
PR,SEPTICEMIA,DOMICILIO,"> 100",F,5
PR,SEPTICEMIA,DOMICILIO,"> 100",M,1
PR,SEPTICEMIA,HOSPITAL,"> 100",F,10
PR,SEPTICEMIA,HOSPITAL,"> 100",M,4
PR,SEPTICEMIA,OUTRO,"> 100",F,1
PR,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
RJ,OUTRAS,DOMICILIO,"> 100",F,141
RJ,OUTRAS,DOMICILIO,"> 100",M,31
RJ,OUTRAS,HOSPITAL,"> 100",F,86
RJ,OUTRAS,HOSPITAL,"> 100",M,14
RJ,OUTRAS,IGNORADO,"> 100",F,2
RJ,OUTRAS,IGNORADO,"> 100",M,2
RJ,OUTRAS,OUTRO,"> 100",F,6
RJ,OUTRAS,OUTRO,"> 100",M,1
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,28
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,8
RJ,COVID,HOSPITAL,"> 100",F,4
RJ,INDETERMINADA,DOMICILIO,"> 100",F,3
RJ,INDETERMINADA,DOMICILIO,"> 100",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,13
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,11
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,4
RJ,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,4
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,2
RJ,PNEUMONIA,DOMICILIO,"> 100",F,8
RJ,PNEUMONIA,DOMICILIO,"> 100",M,2
RJ,PNEUMONIA,HOSPITAL,"> 100",F,117
RJ,PNEUMONIA,HOSPITAL,"> 100",M,25
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,24
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,1
RJ,SEPTICEMIA,DOMICILIO,"> 100",F,6
RJ,SEPTICEMIA,DOMICILIO,"> 100",M,3
RJ,SEPTICEMIA,HOSPITAL,"> 100",F,68
RJ,SEPTICEMIA,HOSPITAL,"> 100",M,18
RJ,SEPTICEMIA,OUTRO,"> 100",F,2
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,10
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,3
RN,OUTRAS,DOMICILIO,"> 100",F,29
RN,OUTRAS,DOMICILIO,"> 100",M,16
RN,OUTRAS,HOSPITAL,"> 100",F,9
RN,OUTRAS,HOSPITAL,"> 100",M,5
RN,OUTRAS,IGNORADO,"> 100",F,1
RN,OUTRAS,VIA_PUBLICA,"> 100",F,1
RN,COVID,HOSPITAL,"> 100",F,1
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,2
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,2
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,1
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,2
RN,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,1
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
RN,PNEUMONIA,DOMICILIO,"> 100",F,11
RN,PNEUMONIA,DOMICILIO,"> 100",M,7
RN,PNEUMONIA,HOSPITAL,"> 100",F,28
RN,PNEUMONIA,HOSPITAL,"> 100",M,11
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,2
RN,SEPTICEMIA,DOMICILIO,"> 100",F,8
RN,SEPTICEMIA,DOMICILIO,"> 100",M,4
RN,SEPTICEMIA,HOSPITAL,"> 100",F,7
RN,SEPTICEMIA,HOSPITAL,"> 100",M,5
RN,SEPTICEMIA,IGNORADO,"> 100",F,1
RN,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
RN,SRAG,HOSPITAL,"> 100",M,1
RO,OUTRAS,DOMICILIO,"> 100",F,5
RO,OUTRAS,DOMICILIO,"> 100",M,1
RO,OUTRAS,HOSPITAL,"> 100",F,1
RO,OUTRAS,HOSPITAL,"> 100",M,1
RO,OUTRAS,OUTRO,"> 100",M,1
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,1
RO,PNEUMONIA,HOSPITAL,"> 100",F,1
RO,PNEUMONIA,HOSPITAL,"> 100",M,3
RO,SEPTICEMIA,HOSPITAL,"> 100",M,1
RR,OUTRAS,HOSPITAL,"> 100",F,2
RR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
RR,PNEUMONIA,HOSPITAL,"> 100",F,1
RR,PNEUMONIA,HOSPITAL,"> 100",M,3
RS,OUTRAS,DOMICILIO,"> 100",F,78
RS,OUTRAS,DOMICILIO,"> 100",I,1
RS,OUTRAS,DOMICILIO,"> 100",M,13
RS,OUTRAS,HOSPITAL,"> 100",F,50
RS,OUTRAS,HOSPITAL,"> 100",M,14
RS,OUTRAS,IGNORADO,"> 100",F,1
RS,OUTRAS,OUTRO,"> 100",F,8
RS,OUTRAS,OUTRO,"> 100",M,1
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,12
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
RS,COVID,HOSPITAL,"> 100",F,3
RS,INDETERMINADA,DOMICILIO,"> 100",F,2
RS,INDETERMINADA,HOSPITAL,"> 100",F,2
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,6
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,3
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,11
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,2
RS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,2
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
RS,PNEUMONIA,DOMICILIO,"> 100",F,4
RS,PNEUMONIA,DOMICILIO,"> 100",M,2
RS,PNEUMONIA,HOSPITAL,"> 100",F,61
RS,PNEUMONIA,HOSPITAL,"> 100",M,17
RS,PNEUMONIA,OUTRO,"> 100",F,4
RS,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,4
RS,SEPTICEMIA,DOMICILIO,"> 100",F,2
RS,SEPTICEMIA,DOMICILIO,"> 100",M,2
RS,SEPTICEMIA,HOSPITAL,"> 100",F,31
RS,SEPTICEMIA,HOSPITAL,"> 100",M,5
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,2
SC,OUTRAS,DOMICILIO,"> 100",F,35
SC,OUTRAS,DOMICILIO,"> 100",M,6
SC,OUTRAS,HOSPITAL,"> 100",F,19
SC,OUTRAS,HOSPITAL,"> 100",M,5
SC,OUTRAS,OUTRO,"> 100",F,2
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,1
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,1
SC,OUTRAS,VIA_PUBLICA,"> 100",F,2
SC,INDETERMINADA,DOMICILIO,"> 100",M,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,3
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,1
SC,PNEUMONIA,DOMICILIO,"> 100",F,10
SC,PNEUMONIA,DOMICILIO,"> 100",M,2
SC,PNEUMONIA,HOSPITAL,"> 100",F,25
SC,PNEUMONIA,HOSPITAL,"> 100",M,9
SC,PNEUMONIA,OUTRO,"> 100",M,1
SC,SEPTICEMIA,DOMICILIO,"> 100",F,1
SC,SEPTICEMIA,DOMICILIO,"> 100",M,2
SC,SEPTICEMIA,HOSPITAL,"> 100",F,18
SC,SEPTICEMIA,HOSPITAL,"> 100",M,1
SC,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
SE,OUTRAS,DOMICILIO,"> 100",F,14
SE,OUTRAS,DOMICILIO,"> 100",M,5
SE,OUTRAS,HOSPITAL,"> 100",F,14
SE,OUTRAS,HOSPITAL,"> 100",M,4
SE,OUTRAS,OUTRO,"> 100",M,1
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,8
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,4
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,2
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,1
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,1
SE,PNEUMONIA,DOMICILIO,"> 100",F,4
SE,PNEUMONIA,DOMICILIO,"> 100",M,2
SE,PNEUMONIA,HOSPITAL,"> 100",F,7
SE,PNEUMONIA,HOSPITAL,"> 100",M,3
SE,SEPTICEMIA,HOSPITAL,"> 100",F,8
SE,SEPTICEMIA,HOSPITAL,"> 100",M,3
SE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,1
SP,OUTRAS,DOMICILIO,"> 100",F,175
SP,OUTRAS,DOMICILIO,"> 100",M,53
SP,OUTRAS,HOSPITAL,"> 100",F,166
SP,OUTRAS,HOSPITAL,"> 100",M,50
SP,OUTRAS,IGNORADO,"> 100",F,6
SP,OUTRAS,IGNORADO,"> 100",I,20
SP,OUTRAS,IGNORADO,"> 100",M,2
SP,OUTRAS,OUTRO,"> 100",F,24
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",F,29
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"> 100",M,8
SP,OUTRAS,POSTO_SAUDE,"> 100",F,1
SP,COVID,HOSPITAL,"> 100",F,4
SP,COVID,HOSPITAL,"> 100",M,2
SP,COVID,OUTROS_SERVICOS_SAUDE,"> 100",F,1
SP,INDETERMINADA,DOMICILIO,"> 100",F,6
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",F,21
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"> 100",M,5
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,50
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,15
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"> 100",F,1
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,2
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",M,2
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",F,4
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"> 100",M,5
SP,PNEUMONIA,DOMICILIO,"> 100",F,35
SP,PNEUMONIA,DOMICILIO,"> 100",M,13
SP,PNEUMONIA,HOSPITAL,"> 100",F,249
SP,PNEUMONIA,HOSPITAL,"> 100",M,99
SP,PNEUMONIA,IGNORADO,"> 100",F,2
SP,PNEUMONIA,OUTRO,"> 100",F,7
SP,PNEUMONIA,OUTRO,"> 100",M,1
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",F,12
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"> 100",M,12
SP,SEPTICEMIA,DOMICILIO,"> 100",F,21
SP,SEPTICEMIA,DOMICILIO,"> 100",M,7
SP,SEPTICEMIA,HOSPITAL,"> 100",F,99
SP,SEPTICEMIA,HOSPITAL,"> 100",M,32
SP,SEPTICEMIA,IGNORADO,"> 100",F,1
SP,SEPTICEMIA,OUTRO,"> 100",F,2
SP,SEPTICEMIA,OUTRO,"> 100",M,3
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",F,4
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"> 100",M,2
TO,OUTRAS,DOMICILIO,"> 100",F,5
TO,OUTRAS,DOMICILIO,"> 100",M,3
TO,OUTRAS,HOSPITAL,"> 100",F,6
TO,OUTRAS,HOSPITAL,"> 100",M,6
TO,OUTRAS,OUTRO,"> 100",M,1
TO,OUTRAS,VIA_PUBLICA,"> 100",M,1
TO,INDETERMINADA,DOMICILIO,"> 100",M,1
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",F,1
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"> 100",M,1
TO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"> 100",F,1
